claim_id,country_code,country_name,year,year_label,end_year,title,summary,category,era_id,canonical_url,history_updated
TL:IRN:event:3200bce:the-kingdom-of-elam-and-the-city-of-susa,IRN,Iran,-3200,c. 3200 BCE,-647,The kingdom of Elam and the city of Susa,"Elam, one of the earliest civilisations of the region, flourishes around its capital Susa in south-western Iran, trading and warring with Mesopotamia until Susa is sacked by the Assyrians around 647 BCE.",founding,elam-and-the-achaemenid-empire,https://terralore.co/country/IRN/chronicle#ev-3200bce-the-kingdom-of-elam-and-the-city-of-susa,2026-06-13
TL:IRN:event:550bce:cyrus-the-great-founds-the-achaemenid-empire,IRN,Iran,-550,c. 550 BCE,,Cyrus the Great founds the Achaemenid Empire,"Cyrus II overthrows the Median king Astyages and unites the Medes and Persians, founding the Achaemenid (Persian) Empire — the first Persian world empire.",founding,elam-and-the-achaemenid-empire,https://terralore.co/country/IRN/chronicle#ev-550bce-cyrus-the-great-founds-the-achaemenid-empire,2026-06-13
TL:IRN:event:539bce:conquest-of-babylon-and-the-cyrus-cylinder,IRN,Iran,-539,539 BCE,,Conquest of Babylon and the Cyrus Cylinder,"Cyrus captures Babylon and issues the Cyrus Cylinder, a Babylonian cuneiform document recording his restoration of temples and return of deported peoples, often hailed as an early charter of tolerance.",politics,elam-and-the-achaemenid-empire,https://terralore.co/country/IRN/chronicle#ev-539bce-conquest-of-babylon-and-the-cyrus-cylinder,2026-06-13
TL:IRN:event:518bce:darius-i-builds-persepolis,IRN,Iran,-518,c. 518 BCE,,Darius I builds Persepolis,"Darius the Great organises the empire into satrapies, builds the Royal Road and standardised coinage, and begins the magnificent ceremonial capital of Persepolis, today a UNESCO World Heritage Site.",culture,elam-and-the-achaemenid-empire,https://terralore.co/country/IRN/chronicle#ev-518bce-darius-i-builds-persepolis,2026-06-13
TL:IRN:event:330bce:alexander-conquers-persia-and-burns-persepolis,IRN,Iran,-330,330 BCE,,Alexander conquers Persia and burns Persepolis,"After defeating Darius III at Gaugamela (331 BCE), Alexander the Great enters and burns Persepolis and the last Achaemenid king is killed, ending the empire in 330 BCE.",war,elam-and-the-achaemenid-empire,https://terralore.co/country/IRN/chronicle#ev-330bce-alexander-conquers-persia-and-burns-persepolis,2026-06-13
TL:IRN:event:247bce:the-parthian-arsacid-empire,IRN,Iran,-247,247 BCE,224,The Parthian (Arsacid) Empire,"Arsaces I founds the Parthian Empire in north-eastern Iran, reviving Persian traditions and becoming Rome's chief rival in the East for nearly five centuries.",founding,hellenistic-parthian-and-sasanian-persia,https://terralore.co/country/IRN/chronicle#ev-247bce-the-parthian-arsacid-empire,2026-06-13
TL:IRN:event:224:ardashir-i-founds-the-sasanian-empire,IRN,Iran,224,224 CE,,Ardashir I founds the Sasanian Empire,"Ardashir I overthrows the last Parthian king and establishes the Sasanian Empire, the last great pre-Islamic Persian state, with its capital at Ctesiphon.",founding,hellenistic-parthian-and-sasanian-persia,https://terralore.co/country/IRN/chronicle#ev-224-ardashir-i-founds-the-sasanian-empire,2026-06-13
TL:IRN:event:224:zoroastrianism-as-state-religion,IRN,Iran,224,3rd century CE,651,Zoroastrianism as state religion,"The Sasanian kings establish Zoroastrianism, the faith attributed to the prophet Zoroaster, as the official religion of Iran, supported by a powerful priesthood and network of fire temples.",religion,hellenistic-parthian-and-sasanian-persia,https://terralore.co/country/IRN/chronicle#ev-224-zoroastrianism-as-state-religion,2026-06-13
TL:IRN:event:628:exhausting-wars-with-byzantium,IRN,Iran,628,602–628 CE,,Exhausting wars with Byzantium,"The last great Byzantine–Sasanian war drains both empires militarily and economically, leaving Persia dangerously weakened on the eve of the Arab conquest.",war,hellenistic-parthian-and-sasanian-persia,https://terralore.co/country/IRN/chronicle#ev-628-exhausting-wars-with-byzantium,2026-06-13
TL:IRN:event:642:battle-of-nahavand-the-victory-of-victories,IRN,Iran,642,642 CE,,Battle of Nahavand — the 'Victory of Victories',"Arab Muslim forces crush the Sasanian army at Nahavand, breaking organised Persian resistance; the empire finally collapses with the death of Yazdegerd III in 651 CE.",war,hellenistic-parthian-and-sasanian-persia,https://terralore.co/country/IRN/chronicle#ev-642-battle-of-nahavand-the-victory-of-victories,2026-06-13
TL:IRN:event:651:islamisation-of-persia-begins,IRN,Iran,651,651 CE,,Islamisation of Persia begins,"With the Sasanian state destroyed, Iran is incorporated into the Islamic caliphate; over the following centuries most of its people convert to Islam while retaining the Persian language and much of their culture.",religion,arab-conquest-and-islamic-persia,https://terralore.co/country/IRN/chronicle#ev-651-islamisation-of-persia-begins,2026-06-13
TL:IRN:event:750:abbasid-revolution-and-the-rise-of-baghdad,IRN,Iran,750,750 CE,,Abbasid Revolution and the rise of Baghdad,"Backed by support from Persian Khorasan, the Abbasids overthrow the Umayyads and found Baghdad, drawing heavily on Persian administrative and intellectual traditions.",politics,arab-conquest-and-islamic-persia,https://terralore.co/country/IRN/chronicle#ev-750-abbasid-revolution-and-the-rise-of-baghdad,2026-06-13
TL:IRN:event:1000:persia-at-the-heart-of-the-islamic-golden-age,IRN,Iran,1000,9th–11th centuries CE,,Persia at the heart of the Islamic golden age,"In the House of Wisdom and beyond, Persian scholars such as Avicenna, al-Khwarizmi and Omar Khayyam advance medicine, mathematics and astronomy during the Islamic golden age.",culture,arab-conquest-and-islamic-persia,https://terralore.co/country/IRN/chronicle#ev-1000-persia-at-the-heart-of-the-islamic-golden-age,2026-06-13
TL:IRN:event:1010:ferdowsi-completes-the-shahnameh,IRN,Iran,1010,c. 1010 CE,,Ferdowsi completes the Shahnameh,"The poet Ferdowsi finishes the Shahnameh, the 'Book of Kings', an epic of some 50,000 couplets that preserves Iran's mythic and pre-Islamic history and anchors the Persian language.",culture,arab-conquest-and-islamic-persia,https://terralore.co/country/IRN/chronicle#ev-1010-ferdowsi-completes-the-shahnameh,2026-06-13
TL:IRN:event:1219:mongol-invasion-of-iran,IRN,Iran,1219,1219 CE,,Mongol invasion of Iran,"Genghis Khan's armies invade Iran, devastating its cities; his grandson Hulagu completes the conquest, taking Alamut in 1256 and destroying Baghdad in 1258, and founds the Ilkhanate.",war,turkic-mongol-rule-and-the-safavids,https://terralore.co/country/IRN/chronicle#ev-1219-mongol-invasion-of-iran,2026-06-13
TL:IRN:event:1370:timur-and-the-timurid-era,IRN,Iran,1370,1370 CE,,Timur and the Timurid era,"Timur (Tamerlane) conquers the lands of the former Ilkhanate, founding the Timurid empire whose courts become celebrated centres of Persianate art and learning.",politics,turkic-mongol-rule-and-the-safavids,https://terralore.co/country/IRN/chronicle#ev-1370-timur-and-the-timurid-era,2026-06-13
TL:IRN:event:1501:ismail-i-founds-the-safavid-dynasty-and-shia,IRN,Iran,1501,1501 CE,,Ismail I founds the Safavid dynasty and Shia Iran,"Ismail I captures Tabriz, proclaims himself shah, and declares Twelver Shia Islam the state religion, setting Iran apart from its Sunni neighbours and shaping its identity to the present day.",religion,turkic-mongol-rule-and-the-safavids,https://terralore.co/country/IRN/chronicle#ev-1501-ismail-i-founds-the-safavid-dynasty-and-shia,2026-06-13
TL:IRN:event:1598:shah-abbas-moves-the-capital-to-isfahan,IRN,Iran,1598,1598 CE,,Shah Abbas moves the capital to Isfahan,"At the height of Safavid power, Shah Abbas the Great relocates the capital to Isfahan and builds the grand Naqsh-e Jahan (Imam) Square, a UNESCO World Heritage masterpiece of urban design.",culture,turkic-mongol-rule-and-the-safavids,https://terralore.co/country/IRN/chronicle#ev-1598-shah-abbas-moves-the-capital-to-isfahan,2026-06-13
TL:IRN:event:1722:afghan-sack-of-isfahan-and-safavid-decline,IRN,Iran,1722,1722 CE,,Afghan sack of Isfahan and Safavid decline,"Afghan invaders besiege and sack Isfahan, shattering Safavid power; the dynasty formally ends in 1736, opening a period of instability before the rise of the Qajars.",war,turkic-mongol-rule-and-the-safavids,https://terralore.co/country/IRN/chronicle#ev-1722-afghan-sack-of-isfahan-and-safavid-decline,2026-06-13
TL:IRN:event:1906:persian-constitutional-revolution,IRN,Iran,1906,1906 CE,,Persian Constitutional Revolution,"After mass protests, Mozaffar al-Din Shah grants a constitution and the first Majles (parliament), a pioneering experiment in constitutional government in the Middle East.",politics,qajars-constitutional-revolution-and-pahlavi,https://terralore.co/country/IRN/chronicle#ev-1906-persian-constitutional-revolution,2026-06-13
TL:IRN:event:1908:discovery-of-oil,IRN,Iran,1908,1908 CE,,Discovery of oil,"Oil is struck in south-western Iran, making the country a strategic prize and tying its economy to foreign-controlled concessions for decades to come.",economy,qajars-constitutional-revolution-and-pahlavi,https://terralore.co/country/IRN/chronicle#ev-1908-discovery-of-oil,2026-06-13
TL:IRN:event:1925:reza-khan-founds-the-pahlavi-dynasty,IRN,Iran,1925,1925 CE,,Reza Khan founds the Pahlavi dynasty,"Having seized power in a 1921 coup, Reza Khan deposes the last Qajar shah and is crowned Reza Shah Pahlavi, launching an authoritarian drive to modernise and centralise Iran.",politics,qajars-constitutional-revolution-and-pahlavi,https://terralore.co/country/IRN/chronicle#ev-1925-reza-khan-founds-the-pahlavi-dynasty,2026-06-13
TL:IRN:event:1953:the-cia-backed-coup-against-mosaddegh,IRN,Iran,1953,1953 CE,,The CIA-backed coup against Mosaddegh,"Prime Minister Mohammad Mosaddegh, who had nationalised the oil industry, is overthrown in August 1953 in a coup organised by the CIA and British intelligence, restoring the shah's power.",politics,qajars-constitutional-revolution-and-pahlavi,https://terralore.co/country/IRN/chronicle#ev-1953-the-cia-backed-coup-against-mosaddegh,2026-06-13
TL:IRN:event:1979:the-islamic-revolution,IRN,Iran,1979,Feb 1979,,The Islamic Revolution,"The shah flees in January 1979 and Ayatollah Khomeini returns from exile; the monarchy collapses on 11 February, ending some 2,500 years of Iranian kingship.",politics,the-islamic-republic,https://terralore.co/country/IRN/chronicle#ev-1979-the-islamic-revolution,2026-06-13
TL:IRN:event:1979:proclamation-of-the-islamic-republic,IRN,Iran,1979,1 Apr 1979,,Proclamation of the Islamic Republic,"After a referendum on 30–31 March approves the change by an overwhelming majority, Khomeini proclaims the Islamic Republic of Iran on 1 April 1979.",founding,the-islamic-republic,https://terralore.co/country/IRN/chronicle#ev-1979-proclamation-of-the-islamic-republic,2026-06-13
TL:IRN:event:1979:us-embassy-seized-and-hostage-crisis,IRN,Iran,1979,Nov 1979,,US embassy seized and hostage crisis,"Militant students storm the US embassy in Tehran, holding 52 Americans for 444 days and setting the new republic on a long course of confrontation with the West.",politics,the-islamic-republic,https://terralore.co/country/IRN/chronicle#ev-1979-us-embassy-seized-and-hostage-crisis,2026-06-13
TL:IRN:event:1980:the-iran-iraq-war,IRN,Iran,1980,1980–1988,1988,The Iran–Iraq War,"Iraq invades in September 1980, igniting a devastating eight-year war; Iran accepts UN Security Council Resolution 598 and a ceasefire takes effect on 20 August 1988.",war,the-islamic-republic,https://terralore.co/country/IRN/chronicle#ev-1980-the-iran-iraq-war,2026-06-13
TL:IRQ:event:3200bce:the-sumerians-invent-cuneiform-writing,IRQ,Iraq,-3200,c. 3200 BCE,,The Sumerians invent cuneiform writing,"In the Sumerian city of Uruk, scribes develop cuneiform — wedge-shaped marks pressed into clay — first to keep accounts and then to record law, literature and history, making Mesopotamia the cradle of the written word.",culture,sumer-and-the-first-empires,https://terralore.co/country/IRQ/chronicle#ev-3200bce-the-sumerians-invent-cuneiform-writing,2026-06-15
TL:IRQ:event:2334bce:sargon-founds-the-akkadian-empire,IRQ,Iraq,-2334,c. 2334 BCE,,Sargon founds the Akkadian Empire,"Sargon of Akkad unites the Sumerian city-states under one ruler, creating what is often called history's first empire, with its capital at Akkad and a Semitic-speaking dynasty.",founding,sumer-and-the-first-empires,https://terralore.co/country/IRQ/chronicle#ev-2334bce-sargon-founds-the-akkadian-empire,2026-06-15
TL:IRQ:event:1755bce:hammurabi-issues-his-law-code,IRQ,Iraq,-1755,c. 1755 BCE,,Hammurabi issues his law code,"Hammurabi, sixth king of Babylon, unifies much of Mesopotamia and promulgates the Code of Hammurabi, 282 laws inscribed on a diorite stela — one of the most complete legal collections of the ancient world.",politics,sumer-and-the-first-empires,https://terralore.co/country/IRQ/chronicle#ev-1755bce-hammurabi-issues-his-law-code,2026-06-15
TL:IRQ:event:612bce:fall-of-nineveh-and-the-assyrian-empire,IRQ,Iraq,-612,612 BCE,,Fall of Nineveh and the Assyrian Empire,"A coalition of Babylonians and Medes besieges and destroys Nineveh, capital of the Neo-Assyrian Empire whose first capital, Ashur, is now a UNESCO World Heritage site, ending Assyrian power and clearing the way for the Neo-Babylonian Empire.",war,sumer-and-the-first-empires,https://terralore.co/country/IRQ/chronicle#ev-612bce-fall-of-nineveh-and-the-assyrian-empire,2026-06-15
